Date,Region_Name,Area_Code,Index_SA
2022-09-01,East of England,E12000006,100.2
2022-09-01,London,E12000007,100.4
2022-09-01,South East,E12000008,100
2022-09-01,England and Wales,K04000001,100.2
2022-09-01,Great Britain,K03000001,100.3
2022-09-01,United Kingdom,K02000001,100.2
2022-10-01,Scotland,S92000003,102.4
2022-10-01,England,E92000001,100.3
2022-10-01,Wales,W92000004,101.2
2022-10-01,South East,E12000008,100.4
2022-10-01,South West,E12000009,100.7
2022-10-01,Yorkshire and The Humber,E12000003,101.9
2022-10-01,East Midlands,E12000004,100.3
2022-10-01,West Midlands Region,E12000005,100.3
2022-10-01,London,E12000007,100.7
2022-10-01,North East,E12000001,101
2022-10-01,North West,E12000002,101.1
2022-10-01,East of England,E12000006,100.5
2022-10-01,England and Wales,K04000001,100.5
2022-10-01,Great Britain,K03000001,100.6
2022-10-01,United Kingdom,K02000001,100.5
2022-11-01,Scotland,S92000003,101.7
2022-11-01,Wales,W92000004,100.6
2022-11-01,England,E92000001,100.6
2022-11-01,East Midlands,E12000004,100.4
2022-11-01,South East,E12000008,100.1
2022-11-01,North East,E12000001,100.6
2022-11-01,North West,E12000002,101.4
2022-11-01,Yorkshire and The Humber,E12000003,102.1
2022-11-01,West Midlands Region,E12000005,99.9
2022-11-01,East of England,E12000006,100.9
2022-11-01,London,E12000007,100.5
2022-11-01,South West,E12000009,101.1
2022-11-01,England and Wales,K04000001,100.6
2022-11-01,Great Britain,K03000001,100.7
2022-11-01,United Kingdom,K02000001,100.7
2022-12-01,Scotland,S92000003,100.9
2022-12-01,Wales,W92000004,100.7
2022-12-01,England,E92000001,100.3
2022-12-01,South West,E12000009,100.5
2022-12-01,East of England,E12000006,100.4
2022-12-01,North East,E12000001,100.2
2022-12-01,North West,E12000002,100.5
2022-12-01,Yorkshire and The Humber,E12000003,102.4
2022-12-01,East Midlands,E12000004,100.7
2022-12-01,West Midlands Region,E12000005,99.7
2022-12-01,London,E12000007,100.3
2022-12-01,South East,E12000008,100.1
2022-12-01,England and Wales,K04000001,100.3
2022-12-01,Great Britain,K03000001,100.3
2022-12-01,United Kingdom,K02000001,100.3
2023-01-01,England,E92000001,100
2023-01-01,Scotland,S92000003,100
2023-01-01,Wales,W92000004,100
2023-01-01,North East,E12000001,100
2023-01-01,Yorkshire and The Humber,E12000003,100
2023-01-01,East Midlands,E12000004,100
2023-01-01,West Midlands Region,E12000005,100
2023-01-01,East of England,E12000006,100
2023-01-01,South East,E12000008,100
2023-01-01,South West,E12000009,100
2023-01-01,North West,E12000002,100
2023-01-01,London,E12000007,100
2023-01-01,England and Wales,K04000001,100
2023-01-01,Great Britain,K03000001,100
2023-01-01,United Kingdom,K02000001,100
2023-02-01,Scotland,S92000003,99.9
2023-02-01,Wales,W92000004,99.6
2023-02-01,England,E92000001,99.5
2023-02-01,North East,E12000001,98.6
2023-02-01,South East,E12000008,99.5
2023-02-01,South West,E12000009,100
2023-02-01,London,E12000007,99.6
2023-02-01,East of England,E12000006,100
2023-02-01,West Midlands Region,E12000005,100
2023-02-01,East Midlands,E12000004,99.1
2023-02-01,Yorkshire and The Humber,E12000003,100.3
2023-02-01,North West,E12000002,99.8
2023-02-01,England and Wales,K04000001,99.6
2023-02-01,Great Britain,K03000001,99.6
2023-02-01,United Kingdom,K02000001,99.6
2023-03-01,Wales,W92000004,98.5
2023-03-01,Scotland,S92000003,100.7
2023-03-01,England,E92000001,98.8
2023-03-01,North East,E12000001,96.8
2023-03-01,North West,E12000002,99.3
2023-03-01,Yorkshire and The Humber,E12000003,98.4
2023-03-01,East Midlands,E12000004,98.4
2023-03-01,West Midlands Region,E12000005,97.2
2023-03-01,East of England,E12000006,99.1
2023-03-01,London,E12000007,98.4
2023-03-01,South East,E12000008,99.1
2023-03-01,South West,E12000009,99.4
2023-03-01,England and Wales,K04000001,98.7
2023-03-01,Great Britain,K03000001,99
2023-03-01,United Kingdom,K02000001,99.1
2023-04-01,Scotland,S92000003,100.7
2023-04-01,England,E92000001,98.6
2023-04-01,Wales,W92000004,97.1
2023-04-01,North East,E12000001,98.5
2023-04-01,East Midlands,E12000004,98.7
2023-04-01,West Midlands Region,E12000005,98.2
2023-04-01,East of England,E12000006,97.9
2023-04-01,London,E12000007,99
2023-04-01,South East,E12000008,98.7
2023-04-01,North West,E12000002,99.3
2023-04-01,Yorkshire and The Humber,E12000003,100.4
2023-04-01,South West,E12000009,98.7
2023-04-01,England and Wales,K04000001,98.6
2023-04-01,Great Britain,K03000001,98.9
2023-04-01,United Kingdom,K02000001,98.9
2023-05-01,Scotland,S92000003,102.6
2023-05-01,Wales,W92000004,99
2023-05-01,England,E92000001,98.3
2023-05-01,North East,E12000001,98.4
2023-05-01,Yorkshire and The Humber,E12000003,99.2
2023-05-01,East Midlands,E12000004,98.2
2023-05-01,West Midlands Region,E12000005,98.5
2023-05-01,East of England,E12000006,97.5
2023-05-01,London,E12000007,98.7
2023-05-01,South West,E12000009,98.6
2023-05-01,South East,E12000008,98.1
2023-05-01,North West,E12000002,99.7
2023-05-01,England and Wales,K04000001,98.4
2023-05-01,Great Britain,K03000001,98.8
2023-05-01,United Kingdom,K02000001,98.9
2023-06-01,England,E92000001,98.4
2023-06-01,Scotland,S92000003,100.7
2023-06-01,Wales,W92000004,98.4
2023-06-01,North East,E12000001,99
2023-06-01,South East,E12000008,97.7
2023-06-01,West Midlands Region,E12000005,98.7
2023-06-01,East of England,E12000006,97.8
2023-06-01,London,E12000007,97.3
2023-06-01,South West,E12000009,98.3
2023-06-01,North West,E12000002,99.9
2023-06-01,Yorkshire and The Humber,E12000003,100.8
2023-06-01,East Midlands,E12000004,98.8
2023-06-01,England and Wales,K04000001,98.5
2023-06-01,Great Britain,K03000001,98.7
2023-06-01,United Kingdom,K02000001,98.8
2023-07-01,Wales,W92000004,99
2023-07-01,Scotland,S92000003,101.3
2023-07-01,England,E92000001,98.3
2023-07-01,Yorkshire and The Humber,E12000003,101.2
2023-07-01,South East,E12000008,97.7
2023-07-01,North East,E12000001,99.3
2023-07-01,North West,E12000002,99.8
2023-07-01,East Midlands,E12000004,98.8
2023-07-01,West Midlands Region,E12000005,99.1
2023-07-01,East of England,E12000006,98.3
2023-07-01,London,E12000007,97.4
2023-07-01,South West,E12000009,98.8
2023-07-01,England and Wales,K04000001,98.4
2023-07-01,Great Britain,K03000001,98.8
2023-07-01,United Kingdom,K02000001,98.8
2023-08-01,Scotland,S92000003,101.7
2023-08-01,England,E92000001,98.3
2023-08-01,Wales,W92000004,99.1
2023-08-01,North West,E12000002,99.9
2023-08-01,East Midlands,E12000004,98.8
2023-08-01,West Midlands Region,E12000005,98.8
2023-08-01,East of England,E12000006,97.6
2023-08-01,South East,E12000008,97.3
2023-08-01,South West,E12000009,98.4
2023-08-01,Yorkshire and The Humber,E12000003,101.8
2023-08-01,London,E12000007,96.8
2023-08-01,North East,E12000001,101.4
2023-08-01,England and Wales,K04000001,98.4
2023-08-01,Great Britain,K03000001,98.8
2023-08-01,United Kingdom,K02000001,98.9
2023-09-01,Scotland,S92000003,101.4
2023-09-01,England,E92000001,98
2023-09-01,Wales,W92000004,99.4
2023-09-01,East of England,E12000006,97.2
2023-09-01,South East,E12000008,96.8
2023-09-01,South West,E12000009,97.6
2023-09-01,London,E12000007,97.7
2023-09-01,West Midlands Region,E12000005,98.8
2023-09-01,North East,E12000001,99.4
2023-09-01,North West,E12000002,100
2023-09-01,Yorkshire and The Humber,E12000003,100.6
2023-09-01,East Midlands,E12000004,98.4
2023-09-01,England and Wales,K04000001,98.1
2023-09-01,Great Britain,K03000001,98.5
2023-09-01,United Kingdom,K02000001,98.6
2023-10-01,Wales,W92000004,98.4
2023-10-01,Scotland,S92000003,101.3
2023-10-01,England,E92000001,98
2023-10-01,South West,E12000009,98
2023-10-01,East Midlands,E12000004,98
2023-10-01,East of England,E12000006,96.8
2023-10-01,North East,E12000001,99.2
2023-10-01,North West,E12000002,100.5
2023-10-01,Yorkshire and The Humber,E12000003,101
2023-10-01,West Midlands Region,E12000005,98.5
2023-10-01,London,E12000007,97.1
2023-10-01,South East,E12000008,96.9
2023-10-01,England and Wales,K04000001,98
2023-10-01,Great Britain,K03000001,98.3
2023-10-01,United Kingdom,K02000001,98.4
2023-11-01,Scotland,S92000003,101.3
2023-11-01,Wales,W92000004,98.5
2023-11-01,England,E92000001,97.5
2023-11-01,North East,E12000001,98.9
2023-11-01,North West,E12000002,99.6
2023-11-01,Yorkshire and The Humber,E12000003,99.9
2023-11-01,West Midlands Region,E12000005,98.1
2023-11-01,East of England,E12000006,96.2
2023-11-01,London,E12000007,96
2023-11-01,South East,E12000008,96.5
2023-11-01,South West,E12000009,96.9
2023-11-01,East Midlands,E12000004,98.5
2023-11-01,England and Wales,K04000001,97.6
2023-11-01,Great Britain,K03000001,98
2023-11-01,United Kingdom,K02000001,98.1
2023-12-01,Scotland,S92000003,101.6
2023-12-01,England,E92000001,97
2023-12-01,Wales,W92000004,98.6
2023-12-01,Yorkshire and The Humber,E12000003,100
2023-12-01,South East,E12000008,94.9
2023-12-01,North West,E12000002,100.3
2023-12-01,South West,E12000009,96
2023-12-01,London,E12000007,96.2
2023-12-01,East of England,E12000006,95.5
2023-12-01,West Midlands Region,E12000005,97.8
2023-12-01,East Midlands,E12000004,97.1
2023-12-01,North East,E12000001,99.2
2023-12-01,England and Wales,K04000001,97.1
2023-12-01,Great Britain,K03000001,97.5
2023-12-01,United Kingdom,K02000001,97.6
2024-01-01,England,E92000001,97.3
2024-01-01,Scotland,S92000003,102.4
2024-01-01,Wales,W92000004,97.9
2024-01-01,South West,E12000009,96.9
2024-01-01,Yorkshire and The Humber,E12000003,100.2
2024-01-01,North East,E12000001,98.1
2024-01-01,North West,E12000002,99.8
2024-01-01,East Midlands,E12000004,96.6
2024-01-01,West Midlands Region,E12000005,97.7
2024-01-01,East of England,E12000006,96.6
2024-01-01,London,E12000007,96.4
2024-01-01,South East,E12000008,95.3
2024-01-01,England and Wales,K04000001,97.4
2024-01-01,Great Britain,K03000001,98
2024-01-01,United Kingdom,K02000001,98.2
2024-02-01,Scotland,S92000003,102.6
2024-02-01,Wales,W92000004,99
2024-02-01,England,E92000001,97.2
2024-02-01,South West,E12000009,96.6
2024-02-01,East Midlands,E12000004,97
2024-02-01,West Midlands Region,E12000005,97.6
2024-02-01,East of England,E12000006,95.5
2024-02-01,South East,E12000008,95.5
2024-02-01,London,E12000007,96.7
2024-02-01,North East,E12000001,99
2024-02-01,North West,E12000002,99.9
2024-02-01,Yorkshire and The Humber,E12000003,100.1
2024-02-01,England and Wales,K04000001,97.4
2024-02-01,Great Britain,K03000001,98
2024-02-01,United Kingdom,K02000001,98.1
2024-03-01,Wales,W92000004,99.7
2024-03-01,Scotland,S92000003,103.2
2024-03-01,England,E92000001,97.6
2024-03-01,West Midlands Region,E12000005,97.5
2024-03-01,North East,E12000001,98.2
2024-03-01,North West,E12000002,100.9
2024-03-01,Yorkshire and The Humber,E12000003,100.7
2024-03-01,East Midlands,E12000004,97.3
2024-03-01,East of England,E12000006,95.1
2024-03-01,London,E12000007,96.8
2024-03-01,South East,E12000008,95.6
2024-03-01,South West,E12000009,96.6
2024-03-01,England and Wales,K04000001,97.7
2024-03-01,Great Britain,K03000001,98.5
2024-03-01,United Kingdom,K02000001,98.5
2024-04-01,Scotland,S92000003,103.3
2024-04-01,England,E92000001,98.2
2024-04-01,Wales,W92000004,99.1
2024-04-01,South West,E12000009,97.2
2024-04-01,North East,E12000001,98.2
2024-04-01,East of England,E12000006,96.1
2024-04-01,South East,E12000008,96.2
2024-04-01,London,E12000007,97.1
2024-04-01,North West,E12000002,101.6
2024-04-01,Yorkshire and The Humber,E12000003,101.2
2024-04-01,East Midlands,E12000004,97.5
2024-04-01,West Midlands Region,E12000005,99.3
2024-04-01,England and Wales,K04000001,98.3
2024-04-01,Great Britain,K03000001,98.9
2024-04-01,United Kingdom,K02000001,99
2024-05-01,England,E92000001,99
2024-05-01,Wales,W92000004,98.9
2024-05-01,Scotland,S92000003,103
2024-05-01,North East,E12000001,100.2
2024-05-01,Yorkshire and The Humber,E12000003,101.8
2024-05-01,East Midlands,E12000004,98.6
2024-05-01,West Midlands Region,E12000005,99.7
2024-05-01,East of England,E12000006,96.3
2024-05-01,London,E12000007,98.4
2024-05-01,South West,E12000009,97.5
2024-05-01,North West,E12000002,103.1
2024-05-01,South East,E12000008,96.9
2024-05-01,England and Wales,K04000001,98.9
2024-05-01,Great Britain,K03000001,99.2
2024-05-01,United Kingdom,K02000001,99.4
2024-06-01,Scotland,S92000003,102.1
2024-06-01,England,E92000001,98.7
2024-06-01,Wales,W92000004,100.5
2024-06-01,East of England,E12000006,96.1
2024-06-01,London,E12000007,97.9
2024-06-01,South East,E12000008,96.7
2024-06-01,South West,E12000009,97
2024-06-01,North East,E12000001,100.4
2024-06-01,North West,E12000002,102.1
2024-06-01,Yorkshire and The Humber,E12000003,102.8
2024-06-01,West Midlands Region,E12000005,100.1
2024-06-01,East Midlands,E12000004,97
2024-06-01,England and Wales,K04000001,98.7
2024-06-01,Great Britain,K03000001,99.2
2024-06-01,United Kingdom,K02000001,99.4
2024-07-01,Scotland,S92000003,103.9
2024-07-01,England,E92000001,98.5
2024-07-01,Wales,W92000004,100.2
2024-07-01,South West,E12000009,97.4
2024-07-01,South East,E12000008,96.6
2024-07-01,London,E12000007,97.1
2024-07-01,East of England,E12000006,96.4
2024-07-01,West Midlands Region,E12000005,99.9
2024-07-01,East Midlands,E12000004,98.5
2024-07-01,North East,E12000001,100.2
2024-07-01,North West,E12000002,102.4
2024-07-01,Yorkshire and The Humber,E12000003,102.7
2024-07-01,England and Wales,K04000001,98.6
2024-07-01,Great Britain,K03000001,99.2
2024-07-01,United Kingdom,K02000001,99.4
2024-08-01,Scotland,S92000003,103.7
2024-08-01,England,E92000001,99.1
2024-08-01,Wales,W92000004,100.9
2024-08-01,Yorkshire and The Humber,E12000003,103.9
2024-08-01,South West,E12000009,97.1
2024-08-01,North East,E12000001,100.8
2024-08-01,North West,E12000002,103.5
2024-08-01,East Midlands,E12000004,98.3
2024-08-01,West Midlands Region,E12000005,100.2
2024-08-01,East of England,E12000006,96.7
2024-08-01,London,E12000007,98.3
2024-08-01,South East,E12000008,97.4
2024-08-01,England and Wales,K04000001,99.1
2024-08-01,Great Britain,K03000001,99.7
2024-08-01,United Kingdom,K02000001,99.9
2024-09-01,England,E92000001,99.5
2024-09-01,Wales,W92000004,99.2
2024-09-01,Scotland,S92000003,103.9
2024-09-01,Yorkshire and The Humber,E12000003,103.5
2024-09-01,South West,E12000009,97.7
2024-09-01,South East,E12000008,97.4
2024-09-01,North East,E12000001,102.4
2024-09-01,North West,E12000002,103.9
2024-09-01,East Midlands,E12000004,99.1
2024-09-01,West Midlands Region,E12000005,100.7
2024-09-01,East of England,E12000006,97.1
2024-09-01,London,E12000007,98.4
2024-09-01,England and Wales,K04000001,99.4
2024-09-01,Great Britain,K03000001,99.9
2024-09-01,United Kingdom,K02000001,100.2
2024-10-01,Scotland,S92000003,104.6
2024-10-01,England,E92000001,100
2024-10-01,Wales,W92000004,101.3
2024-10-01,North West,E12000002,104.4
2024-10-01,Yorkshire and The Humber,E12000003,104.1
2024-10-01,East Midlands,E12000004,100.1
2024-10-01,West Midlands Region,E12000005,101
2024-10-01,London,E12000007,98.2
2024-10-01,South East,E12000008,97.8
2024-10-01,East of England,E12000006,97.6
2024-10-01,South West,E12000009,99.3
2024-10-01,North East,E12000001,102.6
2024-10-01,England and Wales,K04000001,100
2024-10-01,Great Britain,K03000001,100.5
2024-10-01,United Kingdom,K02000001,100.8
2024-11-01,Scotland,S92000003,104.9
2024-11-01,Wales,W92000004,101.9
2024-11-01,England,E92000001,100.2
2024-11-01,North West,E12000002,105
2024-11-01,Yorkshire and The Humber,E12000003,104.9
2024-11-01,East Midlands,E12000004,100.1
2024-11-01,West Midlands Region,E12000005,101.9
2024-11-01,East of England,E12000006,97.6
2024-11-01,London,E12000007,98.5
2024-11-01,South East,E12000008,97.7
2024-11-01,South West,E12000009,97.8
2024-11-01,North East,E12000001,103.4
2024-11-01,England and Wales,K04000001,100.3
2024-11-01,Great Britain,K03000001,100.8
2024-11-01,United Kingdom,K02000001,101.1
2024-12-01,England,E92000001,100.6
2024-12-01,Wales,W92000004,101
2024-12-01,Scotland,S92000003,105.2
2024-12-01,North East,E12000001,104.6
2024-12-01,North West,E12000002,104.9
2024-12-01,Yorkshire and The Humber,E12000003,105.2
2024-12-01,East Midlands,E12000004,100.5
2024-12-01,West Midlands Region,E12000005,101.6
2024-12-01,London,E12000007,98.1
2024-12-01,South East,E12000008,98.3
2024-12-01,South West,E12000009,98.4
2024-12-01,East of England,E12000006,97.8
2024-12-01,England and Wales,K04000001,100.6
2024-12-01,Great Britain,K03000001,101.1
2024-12-01,United Kingdom,K02000001,101.3
2025-01-01,England,E92000001,100.8
2025-01-01,Scotland,S92000003,106.1
2025-01-01,Wales,W92000004,102.5
2025-01-01,Yorkshire and The Humber,E12000003,105.4
2025-01-01,East Midlands,E12000004,100.7
2025-01-01,West Midlands Region,E12000005,101.8
2025-01-01,East of England,E12000006,97.8
2025-01-01,South East,E12000008,98.7
2025-01-01,South West,E12000009,98
2025-01-01,North East,E12000001,104.6
2025-01-01,London,E12000007,99
2025-01-01,North West,E12000002,106.1
2025-01-01,England and Wales,K04000001,101
2025-01-01,Great Britain,K03000001,101.6
2025-01-01,United Kingdom,K02000001,101.9
2025-02-01,Wales,W92000004,102.5
2025-02-01,Scotland,S92000003,106.5
2025-02-01,England,E92000001,101.8
2025-02-01,South East,E12000008,99.3
2025-02-01,North West,E12000002,106.9
2025-02-01,North East,E12000001,107
2025-02-01,Yorkshire and The Humber,E12000003,107.1
2025-02-01,East Midlands,E12000004,101.6
2025-02-01,West Midlands Region,E12000005,103.1
2025-02-01,East of England,E12000006,98.2
2025-02-01,London,E12000007,98.9
2025-02-01,South West,E12000009,98.8
2025-02-01,England and Wales,K04000001,101.9
2025-02-01,Great Britain,K03000001,102.4
2025-02-01,United Kingdom,K02000001,102.6
2025-03-01,England,E92000001,103.4
2025-03-01,Wales,W92000004,102.8
2025-03-01,Scotland,S92000003,106.6
2025-03-01,North West,E12000002,110
2025-03-01,London,E12000007,97.6
2025-03-01,North East,E12000001,111.5
2025-03-01,Yorkshire and The Humber,E12000003,110.2
2025-03-01,East Midlands,E12000004,102.8
2025-03-01,West Midlands Region,E12000005,104.1
2025-03-01,East of England,E12000006,100.2
2025-03-01,South East,E12000008,99.9
2025-03-01,South West,E12000009,100.5
2025-03-01,England and Wales,K04000001,103.3
2025-03-01,Great Britain,K03000001,103.8
2025-03-01,United Kingdom,K02000001,104
2025-04-01,Scotland,S92000003,107.5
2025-04-01,England,E92000001,100.2
2025-04-01,Wales,W92000004,103
2025-04-01,North West,E12000002,103.9
2025-04-01,Yorkshire and The Humber,E12000003,104.3
2025-04-01,East Midlands,E12000004,99.7
2025-04-01,West Midlands Region,E12000005,101
2025-04-01,East of England,E12000006,96.8
2025-04-01,South East,E12000008,98.3
2025-04-01,South West,E12000009,96.7
2025-04-01,North East,E12000001,103.6
2025-04-01,London,E12000007,100.2
2025-04-01,England and Wales,K04000001,100.4
2025-04-01,Great Britain,K03000001,101.2
2025-04-01,United Kingdom,K02000001,101.4
2025-05-01,England,E92000001,101.3
2025-05-01,Scotland,S92000003,107.2
2025-05-01,Wales,W92000004,103.3
2025-05-01,West Midlands Region,E12000005,102.4
2025-05-01,East of England,E12000006,98.6
2025-05-01,London,E12000007,99.3
